77	34	3
76	35	23
75	36	26
76	36	16
75	37	55
75	38	30
75	39	27
76	39	12
76	40	29
77	40	40
78	40	24
78	41	35
156	41	34
157	41	16
78	42	79
154	42	11
155	42	81
156	42	2
157	42	40
78	43	24
154	43	30
155	43	92
157	43	34
157	44	45
156	45	35
157	45	27
125	46	29
155	46	6
156	46	27
154	47	22
155	47	27
150	48	22
151	48	29
152	48	32
153	48	29
154	48	10
161	50	47
244	66	31
245	66	27
244	67	47
244	68	59
244	70	46
245	70	51
246	70	136
158	83	36
156	84	32
157	84	56
158	84	73
163	97	38
163	98	80
161	99	35
162	99	37
163	99	117
164	99	41
163	100	20
118	101	36
114	102	16
115	102	42
116	102	44
117	102	58
118	102	19
112	103	19
113	103	59
114	103	42
111	104	37
112	104	116
103	159	28
180	159	9
103	160	89
180	160	157
181	160	21
102	161	6
103	161	95
180	161	2
102	162	11
103	162	44
104	162	15
103	163	42
104	163	30
250	173	29
249	174	26
250	174	75
249	175	33
250	175	10
248	176	14
249	176	21
62	177	36
63	177	22
248	177	33
62	178	42
63	178	29
247	178	33
246	179	22
246	180	26
245	181	32
246	181	21
245	182	37
39	183	61
244	183	28
243	184	29
244	184	20
243	185	26
242	186	35
241	187	44
242	187	20
241	188	104
242	188	19
242	189	33
241	190	46
241	191	40
241	192	27
65	218	26
66	218	28
64	219	14
65	219	90
66	219	26
65	220	112
113	225	3
113	226	129
112	227	4
113	227	42
112	228	58
113	228	35
