95	31	38
96	31	39
97	31	9
94	32	36
97	32	23
98	32	56
90	33	94
92	33	48
93	33	41
99	33	24
100	33	28
101	33	28
102	33	32
90	34	61
91	34	39
92	34	22
79	35	22
78	36	35
79	36	27
78	37	154
25	84	19
25	85	11
26	85	27
26	86	27
26	87	29
25	88	24
26	88	13
25	89	32
25	90	43
25	91	45
23	92	20
24	92	34
21	93	16
22	93	92
23	93	39
21	94	33
75	112	15
76	112	52
75	113	57
76	113	38
155	118	41
64	120	13
20	125	13
20	126	41
20	127	25
21	127	35
22	127	47
23	127	55
59	137	16
137	137	26
59	138	32
60	138	32
138	138	42
60	139	26
61	139	35
139	139	34
61	140	10
62	140	49
139	140	5
140	140	32
62	141	31
140	141	17
141	141	24
62	142	30
141	142	41
142	142	25
61	143	15
62	143	45
142	143	24
143	143	19
61	144	59
62	144	37
79	144	38
143	144	24
144	144	14
61	145	30
62	145	47
63	145	32
64	145	107
74	145	28
75	145	39
79	145	40
144	145	26
145	145	14
75	146	19
76	146	36
77	146	38
78	146	32
79	146	39
119	146	27
145	146	28
146	146	22
119	147	57
146	147	32
147	147	32
118	148	18
119	148	49
147	148	23
148	148	25
202	148	48
118	149	31
119	149	71
149	149	29
150	149	40
151	149	12
118	150	23
119	150	79
151	150	25
152	150	30
153	150	43
154	150	40
154	151	30
155	151	45
156	151	56
215	151	21
156	152	24
157	152	37
158	152	27
249	154	20
162	157	19
162	158	72
163	158	98
164	158	57
162	159	85
163	159	1
8	169	21
63	169	64
64	169	114
8	170	36
64	170	30
7	171	92
8	171	35
7	172	41
133	172	108
134	172	57
135	172	24
5	173	2
6	173	45
134	173	54
135	173	45
136	173	40
5	174	35
134	174	65
136	174	33
137	174	62
5	175	36
134	175	29
135	175	52
136	175	38
137	175	12
4	176	21
5	176	27
4	177	34
4	178	27
3	179	25
4	179	10
3	180	37
0	181	30
2	181	37
0	182	101
1	182	31
2	182	4
55	189	26
56	189	28
57	189	28
53	190	29
54	190	42
75	190	90
76	190	68
53	191	14
76	191	54
174	191	46
175	191	17
75	192	26
76	192	35
173	192	17
174	192	11
75	193	16
76	193	33
213	194	49
214	194	47
213	195	30
214	195	31
235	199	47
236	199	44
238	199	11
234	200	15
235	200	39
236	200	46
237	200	66
238	200	105
233	201	17
234	201	32
233	202	60
233	203	32
232	204	57
230	205	40
231	205	48
232	205	23
56	206	40
56	207	50
56	208	33
56	209	27
57	209	32
57	210	37
57	211	35
57	212	29
57	213	35
55	214	100
57	214	44
55	215	69
56	215	49
55	216	18
56	216	53
36	221	13
197	255	23
