101	0	0
102	0	85
90	1	185
91	1	157
92	1	167
93	1	75
102	1	87
103	1	94
104	1	92
105	1	97
106	1	81
90	2	193
93	2	503
94	2	123
106	2	162
48	3	136
49	3	151
89	3	0
90	3	109
106	3	56
107	3	0
48	4	109
49	4	69
50	4	73
89	4	0
90	4	90
229	4	0
230	4	122
90	5	105
229	5	0
230	5	158
231	5	124
90	6	107
231	6	227
87	7	246
89	7	80
90	7	8
87	8	184
88	8	137
89	8	115
101	8	69
170	8	103
88	9	62
89	9	155
101	9	156
102	9	137
103	9	133
104	9	115
105	9	135
88	10	75
89	10	93
103	10	0
104	10	416
105	10	141
87	11	0
88	11	108
104	11	143
105	11	146
87	12	38
104	12	58
105	12	99
105	13	141
106	13	152
107	13	129
101	17	0
67	18	164
101	18	120
102	18	224
67	19	121
66	20	134
67	20	62
66	21	77
154	22	135
155	22	0
6	23	83
120	23	377
154	23	178
6	24	196
7	24	180
8	24	136
9	24	136
10	24	389
120	24	112
153	24	23
154	24	91
6	25	116
7	25	165
10	25	225
78	29	0
236	29	135
76	30	91
77	30	145
78	30	179
79	30	92
236	30	368
236	31	126
237	31	11
57	39	0
57	40	192
100	47	98
101	47	279
102	47	235
152	47	43
153	47	115
154	47	146
10	48	194
11	48	99
100	48	103
101	48	128
102	48	129
103	48	131
151	48	135
152	48	123
154	48	117
155	48	214
10	49	272
11	49	64
155	49	247
10	50	151
10	51	154
10	52	132
10	53	96
9	54	119
10	54	0
9	55	126
9	56	104
9	57	104
9	58	49
10	58	96
10	59	113
96	59	31
97	59	158
98	59	121
99	59	139
10	60	67
11	60	0
99	60	105
198	60	75
199	60	0
19	61	235
198	61	0
17	62	0
18	62	166
19	62	221
16	63	43
17	63	139
19	63	214
33	63	3
16	64	131
32	64	93
33	64	97
15	65	108
16	65	30
31	65	119
32	65	89
15	66	126
16	66	117
29	66	56
30	66	102
31	66	16
15	67	112
16	67	140
17	67	0
17	68	113
17	69	81
17	70	95
17	71	102
17	72	90
17	73	94
17	74	14
18	74	75
34	74	24
35	74	136
38	74	0
39	74	141
40	74	0
18	75	72
19	75	74
34	75	105
35	75	284
36	75	128
