156	0	81
157	0	79
157	1	102
158	1	74
93	2	103
158	2	93
92	3	83
93	3	86
158	3	100
89	4	97
91	4	104
92	4	119
158	4	72
159	4	69
89	5	59
90	5	87
91	5	30
159	5	87
162	5	107
159	6	112
162	6	115
159	7	58
160	7	88
162	7	121
163	7	162
164	7	130
165	7	146
166	7	88
160	8	81
161	8	132
162	8	54
136	9	0
137	9	56
138	9	0
139	9	97
137	10	140
138	10	172
108	18	67
34	19	93
35	19	76
36	19	298
37	19	171
106	19	71
107	19	162
108	19	0
32	20	113
33	20	116
34	20	106
36	20	160
105	20	59
106	20	127
30	21	0
31	21	139
32	21	89
213	37	86
214	37	159
212	38	70
213	38	106
211	39	61
212	39	86
91	44	86
92	44	99
93	44	110
94	44	101
95	44	107
96	44	99
96	45	63
97	45	130
98	45	70
99	45	98
100	45	166
98	46	494
99	46	145
98	47	232
99	47	439
49	48	64
50	48	40
98	48	147
49	49	153
50	49	174
98	49	112
98	50	102
98	51	91
98	52	43
198	55	57
103	56	68
104	56	0
198	56	116
201	56	62
242	56	185
104	57	145
198	57	326
201	57	102
202	57	164
103	58	126
104	58	0
198	58	178
202	58	0
203	58	144
103	59	100
194	59	160
195	59	149
196	59	191
197	59	145
198	59	77
203	59	31
204	59	94
103	60	101
194	60	236
195	60	158
204	60	73
205	60	63
102	61	0
103	61	159
205	61	58
206	61	122
100	62	20
101	62	78
102	62	192
206	62	0
207	62	114
208	62	77
99	63	103
100	63	138
208	63	39
209	63	137
210	63	101
211	63	0
98	64	108
99	64	80
211	64	62
212	64	103
213	64	151
214	64	108
215	64	3
96	65	51
97	65	111
98	65	0
215	65	78
216	65	92
91	66	73
92	66	134
93	66	94
94	66	98
95	66	96
96	66	91
90	67	65
91	67	91
90	68	116
90	69	0
229	76	26
230	76	135
231	76	137
232	76	118
228	77	84
229	77	139
204	78	185
205	78	368
204	79	91
205	79	321
204	80	134
205	80	0
204	81	111
88	82	78
89	82	71
220	82	140
221	82	53
79	83	117
85	83	0
86	83	101
87	83	126
88	83	72
219	83	102
220	83	98
221	83	48
79	84	1
80	84	97
81	84	138
82	84	110
83	84	110
84	84	89
85	84	108
219	84	152
248	84	239
249	84	179
250	84	142
251	84	89
77	85	103
219	85	128
248	85	187
249	85	245
251	85	93
72	86	98
73	86	200
74	86	159
77	86	154
218	86	260
219	86	86
67	87	58
71	87	99
72	87	80
74	87	4
75	87	179
219	87	152
67	88	81
68	88	111
69	88	200
70	88	109
71	88	70
75	88	49
76	88	147
77	88	111
78	88	114
79	88	104
80	88	156
70	89	50
78	89	113
79	89	205
101	92	72
101	93	263
245	96	94
246	96	343
247	96	94
39	97	109
40	97	137
41	97	145
42	97	116
43	97	83
247	97	0
248	97	112
249	97	117
250	97	33
38	98	70
39	98	81
250	98	53
251	98	109
252	98	91
38	99	96
37	100	50
38	100	80
36	101	0
37	101	135
36	102	97
36	103	107
240	103	131
241	103	110
242	103	162
243	103	269
35	104	95
36	104	0
212	104	147
213	104	122
214	104	80
235	104	318
238	104	0
239	104	113
240	104	43
242	104	156
243	104	57
35	105	87
36	105	0
211	105	192
212	105	108
234	105	112
235	105	184
242	105	140
36	106	100
242	106	117
22	107	84
23	107	139
24	107	132
25	107	128
26	107	171
27	107	124
28	107	44
36	107	128
136	107	82
137	107	41
236	107	332
241	107	104
242	107	79
22	108	161
28	108	97
29	108	119
36	108	68
37	108	91
130	108	21
131	108	27
137	108	113
236	108	143
241	108	166
22	109	155
23	109	196
29	109	88
30	109	90
131	109	138
132	109	0
137	109	61
138	109	91
240	109	286
241	109	207
30	110	0
132	110	152
135	110	184
138	110	60
105	111	86
132	111	0
133	111	162
134	111	174
135	111	176
166	111	48
167	111	2
210	111	252
97	112	53
105	112	145
106	112	112
133	112	99
134	112	152
135	112	68
166	112	143
97	113	109
106	113	139
134	113	136
135	113	104
165	113	111
166	113	99
96	114	328
97	114	53
105	114	65
106	114	99
134	114	139
160	114	10
162	114	50
163	114	137
164	114	105
165	114	64
15	115	53
96	115	156
97	115	112
98	115	99
106	115	95
14	116	64
15	116	120
98	116	0
99	116	94
100	116	70
13	117	111
14	117	167
12	118	154
13	118	227
14	118	127
130	118	97
131	118	142
132	118	217
189	118	0
12	119	90
13	119	117
14	119	121
128	119	117
129	119	102
130	119	78
132	119	323
189	119	26
190	119	73
110	120	61
111	120	128
127	120	80
128	120	85
190	120	87
44	121	292
45	121	208
111	121	70
112	121	141
113	121	90
127	121	0
128	121	136
129	121	114
130	121	92
131	121	120
132	121	110
190	121	93
7	122	49
89	122	82
90	122	94
113	122	96
190	122	76
6	123	85
7	123	50
8	123	100
88	123	81
89	123	105
195	126	88
196	126	43
196	127	94
197	127	97
198	127	111
198	128	12
199	128	107
199	129	33
200	129	103
201	129	63
201	130	73
202	130	85
202	131	95
54	138	85
55	138	42
219	138	0
54	139	13
55	139	105
212	139	21
213	139	88
219	139	159
220	139	340
230	139	103
55	140	106
56	140	116
57	140	110
58	140	90
59	140	123
60	140	102
61	140	102
62	140	244
63	140	98
64	140	102
65	140	56
213	140	72
214	140	118
230	140	48
231	140	93
232	140	62
65	141	124
66	141	82
214	141	0
232	141	73
233	141	280
234	141	173
70	146	69
71	146	0
26	147	180
71	147	243
93	147	59
207	147	87
208	147	83
26	148	0
27	148	93
71	148	75
93	148	49
94	148	146
206	148	122
207	148	51
208	148	123
209	148	0
27	149	76
28	149	126
34	149	127
35	149	125
70	149	98
71	149	0
92	149	80
93	149	192
206	149	109
27	150	70
28	150	157
29	150	270
30	150	69
32	150	113
33	150	98
34	150	0
70	150	107
205	150	60
206	150	104
29	151	324
30	151	266
31	151	96
32	151	98
69	151	68
70	151	47
201	151	175
202	151	140
203	151	130
204	151	122
205	151	121
201	152	0
202	152	179
173	153	61
203	153	53
215	153	42
216	153	154
173	154	5
174	154	66
203	154	133
204	154	0
216	154	396
217	154	85
203	155	241
204	155	55
216	155	107
143	156	117
144	156	66
203	156	99
144	157	114
145	157	97
203	157	96
235	157	60
145	158	26
146	158	114
147	158	111
148	158	129
149	158	68
203	158	118
230	158	198
231	158	186
232	158	101
235	158	118
149	159	96
150	159	4
203	159	112
231	159	50
232	159	425
233	159	133
234	159	134
235	159	0
202	160	88
203	160	0
234	160	127
201	161	79
202	161	57
234	161	6
235	161	141
201	162	34
235	162	117
235	163	16
11	166	0
12	166	282
116	169	87
117	169	128
118	169	209
114	175	105
113	176	181
114	176	315
115	176	105
145	176	62
6	177	106
7	177	139
113	177	121
144	177	27
145	177	209
6	178	99
144	178	113
6	179	116
7	179	401
144	179	108
6	180	159
7	180	151
144	180	141
145	180	356
7	181	80
144	181	217
144	182	138
68	186	87
69	186	116
70	186	115
71	186	122
72	186	82
67	187	57
68	187	100
72	187	37
67	188	177
222	188	107
223	188	98
67	189	111
222	189	138
223	189	138
224	189	104
67	190	56
68	190	70
222	190	122
68	191	142
68	192	92
69	192	0
69	193	89
223	193	277
224	193	0
69	194	87
69	195	96
68	196	104
69	196	0
68	197	100
68	198	169
68	199	119
69	199	66
70	199	87
68	200	67
69	200	67
248	201	0
248	202	253
249	202	150
250	202	167
250	203	113
251	203	103
250	204	89
160	207	0
160	208	103
160	209	119
243	209	173
160	210	96
243	210	138
244	210	95
160	211	105
244	211	129
160	212	104
243	212	143
244	212	64
12	213	159
13	213	109
79	213	83
80	213	83
160	213	128
239	213	80
240	213	128
241	213	99
242	213	139
243	213	0
12	214	311
13	214	0
64	214	141
80	214	73
81	214	106
82	214	100
83	214	80
84	214	129
85	214	111
99	214	144
100	214	323
160	214	103
1	215	99
2	215	117
64	215	92
88	215	138
98	215	159
99	215	188
160	215	0
161	215	97
1	216	127
2	216	111
88	216	70
89	216	43
161	216	109
162	216	0
162	217	105
162	218	0
163	218	190
164	218	94
10	219	74
10	220	114
11	220	92
11	221	79
12	221	125
13	221	72
12	222	113
13	222	186
100	234	167
100	235	163
170	243	53
170	244	125
171	244	75
39	245	0
40	245	79
50	245	69
171	245	115
39	246	114
40	246	67
41	246	150
42	246	141
47	246	110
48	246	105
49	246	106
50	246	217
51	246	127
171	246	105
37	247	9
38	247	124
39	247	0
42	247	98
43	247	226
44	247	106
45	247	92
46	247	122
47	247	36
51	247	116
52	247	0
