38	0	89
39	0	120
255	1	0
166	2	124
221	2	144
222	2	183
223	2	47
255	2	116
166	3	76
167	3	184
168	3	110
221	3	132
222	3	123
223	3	129
223	4	91
215	5	99
214	6	116
215	6	85
213	7	90
214	7	96
131	9	141
132	9	134
131	10	249
132	10	194
133	10	147
134	10	165
135	10	187
134	11	0
135	11	61
51	12	119
52	12	33
52	13	148
53	13	62
53	14	88
54	14	119
54	15	61
55	15	73
55	16	99
56	16	53
221	16	356
56	17	32
141	23	0
142	23	132
143	23	115
144	23	119
145	23	178
144	24	139
145	24	0
144	25	130
143	26	96
144	26	296
244	26	74
245	26	101
246	26	115
247	26	123
143	27	42
144	27	135
242	27	0
243	27	195
244	27	109
71	28	49
72	28	107
242	28	41
69	29	107
70	29	107
71	29	200
66	30	205
67	30	156
68	30	178
69	30	51
65	31	181
66	31	242
119	31	240
120	31	183
161	31	45
160	32	60
161	32	135
153	33	129
160	33	144
24	34	162
126	34	221
127	34	139
153	34	64
159	34	97
160	34	164
233	34	52
234	34	109
235	34	109
236	34	79
127	35	191
187	35	192
188	35	103
189	35	89
233	35	125
255	35	111
0	36	99
127	36	189
187	36	109
188	36	96
189	36	144
232	36	107
233	36	66
255	36	150
0	37	0
1	37	363
2	37	160
127	37	281
188	37	183
189	37	124
232	37	144
254	37	0
255	37	99
1	38	119
2	38	101
188	38	103
232	38	147
233	38	49
254	38	132
188	39	101
204	39	68
205	39	20
206	39	101
207	39	121
210	39	72
211	39	98
212	39	0
233	39	150
234	39	102
235	39	114
253	39	119
254	39	6
188	40	126
202	40	101
203	40	155
204	40	75
205	40	93
206	40	405
207	40	137
208	40	109
209	40	100
210	40	89
252	40	63
253	40	115
186	41	0
187	41	133
188	41	0
201	41	151
202	41	18
206	41	12
251	41	38
252	41	74
186	42	98
200	42	83
201	42	17
251	42	87
185	43	89
186	43	120
185	44	44
186	44	85
186	45	89
186	46	99
186	47	11
187	47	137
179	48	45
187	48	0
188	48	146
200	50	64
201	50	36
196	51	58
197	51	83
198	51	152
199	51	87
200	51	78
195	52	100
196	52	93
153	60	0
154	60	118
155	60	103
155	61	0
156	61	124
157	61	70
157	62	77
186	66	42
186	67	126
187	67	35
77	68	188
187	68	117
0	69	173
1	69	151
5	69	17
6	69	119
7	69	238
8	69	80
186	69	115
187	69	0
1	70	179
4	70	110
5	70	149
6	70	183
7	70	0
184	70	0
185	70	119
186	70	31
1	71	107
4	71	126
5	71	0
6	71	110
183	71	0
184	71	115
1	72	309
2	72	202
4	72	85
5	72	124
183	72	149
184	72	71
1	73	93
2	73	0
3	73	110
4	73	187
184	73	107
185	73	111
186	73	0
154	77	161
139	78	109
139	79	94
101	80	0
139	80	113
140	80	0
101	81	117
102	81	86
140	81	93
102	82	121
140	82	56
141	82	98
142	82	117
143	82	92
144	82	100
145	82	81
102	83	0
103	83	109
145	83	63
146	83	116
147	83	119
103	84	3
30	85	325
31	85	95
30	86	141
30	87	110
194	96	39
194	97	107
194	98	89
194	99	0
195	99	87
194	100	12
195	100	105
194	101	276
195	101	266
194	102	120
194	103	143
239	103	108
240	103	112
241	103	124
242	103	116
243	103	99
244	103	136
194	104	26
213	104	145
214	104	74
238	104	112
239	104	61
244	104	112
213	105	179
214	105	158
237	105	197
238	105	0
244	105	140
237	106	100
244	106	128
245	106	80
237	107	85
237	108	98
139	109	147
237	109	77
146	115	101
147	115	185
146	116	108
147	116	152
148	116	186
149	116	147
149	117	28
150	117	112
150	118	162
151	118	157
151	119	80
152	119	237
153	119	132
204	119	77
205	119	6
13	120	136
14	120	303
205	120	97
206	120	125
209	120	111
210	120	103
211	120	0
14	121	60
15	121	248
206	121	62
207	121	104
208	121	125
209	121	44
169	127	283
66	128	0
67	128	93
68	128	96
153	128	71
154	128	105
155	128	173
156	128	140
169	128	133
68	129	97
69	129	32
156	129	112
169	129	138
170	129	84
63	130	96
69	130	109
139	130	86
140	130	106
156	130	64
157	130	33
162	130	46
163	130	92
164	130	118
165	130	150
169	130	219
170	130	70
62	131	86
63	131	57
69	131	29
70	131	80
140	131	39
141	131	116
157	131	107
158	131	107
159	131	159
160	131	90
161	131	101
162	131	78
165	131	0
166	131	115
167	131	131
168	131	106
169	131	95
62	132	105
70	132	100
141	132	319
61	133	98
62	133	0
70	133	0
71	133	279
60	134	81
61	134	69
70	134	86
71	134	103
44	135	78
45	135	102
46	135	226
59	135	77
60	135	89
70	135	72
44	136	176
45	136	134
57	136	14
58	136	102
59	136	229
60	136	257
171	136	0
172	136	150
173	136	99
174	136	0
57	137	85
158	139	145
147	141	97
148	141	133
149	141	96
150	141	64
255	141	122
142	142	33
143	142	97
144	142	147
145	142	92
146	142	170
147	142	0
255	142	102
140	143	66
141	143	97
142	143	100
224	143	145
254	143	53
255	143	157
140	144	54
253	144	36
254	144	174
253	145	102
225	146	47
226	146	107
227	146	0
235	146	288
236	146	118
253	146	59
254	146	109
224	147	79
225	147	83
235	147	47
236	147	187
254	147	101
224	148	111
235	148	67
236	148	108
254	148	127
223	149	97
224	149	67
236	149	66
254	149	125
223	150	128
254	150	144
217	151	40
218	151	0
222	151	89
223	151	38
253	151	58
254	151	333
217	152	126
221	152	0
222	152	115
216	153	59
217	153	0
221	153	187
12	154	0
216	154	53
217	154	174
219	154	98
220	154	104
221	154	93
12	155	101
215	155	131
216	155	145
218	155	79
219	155	92
12	156	95
215	156	394
216	156	136
218	156	125
12	157	105
213	157	119
214	157	241
215	157	149
217	157	146
218	157	96
11	158	0
12	158	96
54	158	95
55	158	42
161	158	86
162	158	58
215	158	251
216	158	186
217	158	189
218	158	78
225	158	0
226	158	98
10	159	0
11	159	149
54	159	139
160	159	147
161	159	84
215	159	237
216	159	97
217	159	0
226	159	46
227	159	0
9	160	44
10	160	132
54	160	130
160	160	0
161	160	119
162	160	109
9	161	154
53	161	107
54	161	0
151	161	5
152	161	80
162	161	85
163	161	113
9	162	113
93	162	117
94	162	110
149	162	105
150	162	150
151	162	117
163	162	129
9	163	106
94	163	135
95	163	92
163	163	102
9	164	117
95	164	114
161	164	165
162	164	300
163	164	70
9	165	119
161	165	0
162	165	115
9	166	108
9	167	108
9	168	150
117	168	97
118	168	70
228	168	42
9	169	112
10	169	133
11	169	92
117	169	98
228	169	120
11	170	145
117	170	124
228	170	79
229	170	100
117	171	129
229	171	82
230	171	129
231	171	168
232	171	93
117	172	76
118	172	135
200	173	44
1	174	219
200	174	141
229	174	58
230	174	96
231	174	108
232	174	38
1	175	246
2	175	60
3	175	79
150	175	86
151	175	83
200	175	208
227	175	0
228	175	135
229	175	85
232	175	104
233	175	89
1	176	128
2	176	48
3	176	0
4	176	89
150	176	134
200	176	97
233	176	0
149	177	3
150	177	189
200	177	190
148	178	97
149	178	123
200	178	118
228	178	111
229	178	69
148	179	160
200	179	90
228	179	99
148	180	109
149	180	0
200	180	89
226	180	0
227	180	96
228	180	0
151	181	103
152	181	72
200	181	108
223	181	158
224	181	109
225	181	96
226	181	82
152	182	209
153	182	313
200	182	39
222	182	0
223	182	5
231	182	101
232	182	90
152	183	94
230	183	66
231	183	135
227	184	0
228	184	103
229	184	96
230	184	174
226	185	0
227	185	128
207	186	9
208	186	56
207	187	131
202	188	159
203	188	119
206	188	92
207	188	58
241	188	74
201	189	116
202	189	107
203	189	0
204	189	130
205	189	105
206	189	68
241	189	113
242	189	106
242	190	134
242	191	96
243	191	0
243	192	95
244	192	103
226	195	65
226	196	137
225	197	140
226	197	63
224	198	20
225	198	54
130	200	138
128	201	0
129	201	82
130	201	59
131	201	107
125	202	136
126	202	175
127	202	74
128	202	80
131	202	61
132	202	104
4	203	288
132	203	0
133	203	132
4	204	70
118	204	69
116	205	59
117	205	168
118	205	0
115	206	89
116	206	131
114	207	87
115	207	53
113	208	30
114	208	107
112	209	0
113	209	117
251	209	81
252	209	197
112	210	0
251	210	142
252	210	263
120	212	73
120	213	172
121	213	113
122	213	0
119	214	80
120	214	113
121	214	113
118	215	81
119	215	83
151	215	72
118	216	98
151	216	82
118	217	128
151	217	84
117	218	99
118	218	0
117	219	17
118	219	92
118	220	95
119	220	79
119	221	52
120	221	139
120	222	50
121	222	91
121	223	27
122	223	125
123	223	84
173	228	128
198	230	0
197	231	65
198	231	108
197	232	91
196	233	84
197	233	0
196	234	94
232	234	193
233	234	149
195	235	99
196	235	15
233	235	242
195	236	91
233	236	135
234	236	101
195	237	160
234	237	140
52	238	0
195	238	157
234	238	251
235	238	82
52	239	77
53	239	116
195	239	104
235	239	226
53	240	0
54	240	136
55	240	98
56	240	0
195	240	0
56	241	117
56	242	82
57	242	27
57	243	106
57	244	0
245	244	141
246	244	138
244	245	96
245	245	221
243	246	24
244	246	109
242	247	153
243	247	108
52	249	109
53	249	12
51	250	119
52	250	88
50	251	68
51	251	65
