182	0	128
182	1	88
177	2	208
178	2	229
179	2	77
182	2	95
183	2	45
183	3	91
255	3	9
183	4	90
255	4	133
183	5	84
184	5	20
255	5	138
184	6	132
184	7	114
184	8	96
183	9	113
184	9	45
182	10	92
183	10	45
182	11	81
186	12	60
187	12	83
188	12	102
189	12	86
190	12	82
191	12	82
192	12	18
181	13	0
182	13	128
183	13	95
184	13	91
185	13	94
186	13	70
192	13	69
193	13	103
194	13	81
106	18	129
107	18	198
108	20	0
109	20	108
110	20	125
111	20	96
105	21	64
106	21	139
107	21	117
108	21	98
123	26	239
123	27	222
124	27	75
125	27	0
126	27	116
127	27	98
158	27	189
159	27	305
123	28	0
124	28	113
125	28	118
127	28	131
128	28	0
157	28	66
158	28	179
75	29	0
76	29	65
157	29	193
158	29	71
74	30	59
75	30	97
72	31	0
73	31	219
74	31	74
40	34	97
41	34	100
42	34	166
43	34	134
43	35	0
44	35	198
45	35	130
243	37	144
243	38	74
244	38	154
244	39	120
244	40	146
243	41	164
244	41	334
245	41	144
155	49	229
156	49	138
99	57	97
98	58	187
99	58	106
110	63	0
69	64	143
110	64	109
0	65	67
108	65	93
109	65	93
110	65	45
0	66	82
1	66	135
2	66	110
68	66	19
2	67	0
3	67	91
4	67	107
5	67	27
5	68	162
6	68	116
7	68	128
8	68	0
147	69	89
148	69	98
149	69	155
150	69	84
68	70	148
142	70	84
143	70	106
144	70	120
145	70	125
146	70	131
147	70	9
68	71	140
67	72	63
68	72	143
67	73	61
68	73	110
67	74	93
51	78	89
57	78	160
58	78	275
50	79	205
51	79	113
52	79	50
55	79	58
56	79	241
57	79	146
55	80	120
57	80	156
58	80	218
55	81	84
56	81	77
56	82	127
56	83	119
56	84	81
57	84	41
55	85	70
57	85	99
55	86	117
57	86	222
160	86	32
54	87	77
55	87	11
57	87	86
253	87	0
254	87	226
255	87	118
53	88	0
54	88	137
253	88	11
52	89	0
53	89	107
52	90	106
218	93	0
218	94	114
0	95	131
1	95	108
2	95	72
119	95	0
218	95	79
219	95	106
2	96	87
3	96	273
119	96	96
219	96	130
3	97	68
4	97	143
119	97	118
219	97	0
220	97	147
4	98	72
5	98	72
118	98	0
119	98	103
220	98	118
221	98	104
222	98	0
223	98	110
224	98	96
225	98	96
226	98	100
227	98	66
5	99	96
117	99	79
118	99	131
222	99	91
223	99	61
224	99	34
227	99	63
228	99	100
229	99	79
75	100	0
116	100	85
117	100	81
229	100	58
230	100	94
75	101	106
230	101	0
231	101	118
245	101	58
75	102	146
76	102	285
231	102	82
232	102	0
244	102	0
245	102	83
76	103	130
148	103	44
232	103	96
242	103	68
243	103	0
244	103	233
245	103	71
76	104	98
89	104	100
90	104	122
91	104	133
148	104	115
232	104	94
241	104	80
242	104	49
243	104	124
244	104	195
76	105	98
86	105	0
88	105	131
89	105	119
91	105	40
92	105	162
93	105	126
148	105	73
149	105	54
232	105	69
233	105	23
86	106	108
87	106	99
88	106	77
92	106	112
93	106	396
149	106	99
233	106	103
149	107	80
233	107	151
20	108	67
21	108	84
53	108	142
149	108	70
150	108	74
233	108	110
21	109	45
22	109	85
23	109	84
42	109	61
53	109	97
54	109	149
150	109	0
233	109	4
234	109	0
42	110	57
43	110	119
54	110	0
55	110	140
56	110	45
43	111	98
56	111	1
43	112	98
43	113	79
44	113	111
44	114	107
45	114	23
45	115	154
45	116	98
46	116	111
47	116	83
47	117	40
48	117	112
49	117	138
246	118	87
77	119	0
246	119	80
247	119	68
77	120	113
77	121	111
77	122	76
78	122	72
78	123	120
183	123	50
78	124	41
79	124	61
183	124	95
79	125	112
79	126	95
80	126	50
80	127	44
46	129	0
47	129	88
48	129	361
49	129	173
46	130	123
47	130	13
49	130	107
100	130	248
119	139	57
77	140	294
78	140	69
119	140	96
78	141	137
79	141	142
119	141	96
79	142	0
119	142	52
120	142	67
57	143	96
120	143	98
57	144	0
58	144	132
120	144	91
57	145	163
58	145	153
120	145	76
121	145	0
121	146	153
109	147	102
110	147	78
111	147	107
112	147	87
121	147	108
112	148	32
113	148	172
114	148	75
114	149	100
115	149	67
115	150	96
5	151	110
106	151	128
108	151	263
109	151	189
115	151	0
116	151	108
4	152	112
5	152	157
68	152	122
106	152	93
107	152	113
108	152	240
109	152	4
116	152	25
117	152	93
193	152	41
194	152	103
195	152	117
196	152	84
4	153	149
68	153	159
69	153	172
117	153	68
118	153	147
191	153	84
192	153	103
193	153	64
3	154	58
4	154	128
69	154	130
118	154	55
119	154	145
189	154	84
190	154	100
191	154	0
2	155	87
3	155	83
4	155	80
62	155	40
68	155	194
69	155	74
119	155	47
120	155	76
182	155	85
183	155	90
184	155	112
185	155	73
187	155	0
188	155	149
189	155	163
1	156	120
2	156	12
62	156	62
63	156	133
64	156	0
65	156	86
120	156	108
180	156	82
181	156	100
182	156	0
185	156	229
186	156	83
187	156	85
0	157	108
1	157	0
63	157	91
64	157	190
120	157	104
28	158	222
29	158	99
61	158	81
120	158	105
28	159	127
120	159	162
121	159	15
120	160	0
